Time,o[t],d[t],v[t],M_fl[t],x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4
376000,0.693470,0.844117,0.119006,0.069662,3.316165,1.996685,3.467736,1.817523,3.614541,1.662190,3.096260,1.706394,3.363337,1.435500
376320,0.812857,0.844359,0.076353,0.052404,3.318717,1.998992,3.469491,1.820362,3.615018,1.665150,3.098344,1.703438,3.366342,1.437556
376640,0.937517,0.844876,0.095329,0.075508,3.321214,2.001385,3.471106,1.823303,3.615586,1.668090,3.101559,1.703245,3.369323,1.439624
376960,0.909658,0.845366,0.091737,0.070545,3.323593,2.003974,3.472665,1.826325,3.616284,1.671009,3.104699,1.704549,3.372193,1.441876
377280,0.765229,0.845707,0.079452,0.051418,3.325841,2.006574,3.474144,1.829319,3.617099,1.673891,3.107578,1.703428,3.374912,1.444170
377600,0.871137,0.845917,0.079415,0.058522,3.328134,2.008964,3.475693,1.832201,3.617994,1.676744,3.110090,1.701284,3.377646,1.446278
377920,0.941099,0.846308,0.093153,0.074192,3.330459,2.011400,3.477285,1.835114,3.618966,1.679580,3.113220,1.701751,3.380396,1.448392
378240,0.813103,0.846595,0.078489,0.054029,3.332678,2.013885,3.478855,1.838034,3.620056,1.682438,3.116154,1.701242,3.383041,1.450585
378560,0.907787,0.846809,0.088921,0.068356,3.334954,2.016252,3.480494,1.840889,3.621377,1.685444,3.118990,1.700553,3.385697,1.452662
378880,0.937126,0.847016,0.088625,0.070347,3.337225,2.018601,3.482188,1.843716,3.622890,1.688533,3.121942,1.700075,3.388359,1.454739
379200,0.911931,0.847238,0.090171,0.069668,3.339517,2.020935,3.483950,1.846534,3.624665,1.691730,3.125176,1.699805,3.391018,1.456807
379520,0.848134,0.847450,0.080888,0.058138,3.341367,2.023409,3.485781,1.849265,3.626194,1.694314,3.128781,1.698777,3.393689,1.458791
379840,0.749395,0.847468,0.110906,0.070435,3.340935,2.026355,3.488267,1.853823,3.627867,1.696956,3.133963,1.697797,3.396552,1.460612
380160,0.601498,0.847243,0.056537,0.028812,3.338599,2.028253,3.490222,1.858438,3.629615,1.699626,3.137791,1.697159,3.399503,1.462121
380480,0.557124,0.847051,0.035722,0.016858,3.336096,2.029914,3.490694,1.861465,3.630839,1.701873,3.140461,1.695766,3.402497,1.463385
380800,0.568824,0.847333,0.053602,0.025835,3.333276,2.031564,3.490176,1.865741,3.630770,1.704858,3.143589,1.694037,3.404890,1.465318
381120,0.491493,0.847363,0.051033,0.021254,3.330619,2.033287,3.489913,1.870612,3.630928,1.707850,3.146284,1.692221,3.407222,1.467342
381440,0.603292,0.847541,0.075893,0.038805,3.327692,2.034612,3.489318,1.875715,3.631297,1.710829,3.149511,1.690827,3.409446,1.469417
381760,0.587139,0.847772,0.073234,0.036453,3.324882,2.036018,3.489149,1.880275,3.631855,1.713772,3.152869,1.689551,3.411329,1.471822
382080,0.571534,0.847671,0.055484,0.026881,3.322499,2.037859,3.489200,1.884337,3.632622,1.716668,3.155421,1.687937,3.413311,1.474120
382400,0.711817,0.847813,0.079165,0.047775,3.319301,2.038740,3.488390,1.888581,3.633578,1.719505,3.158782,1.687684,3.415803,1.475801
382720,0.951213,0.847533,0.086752,0.069938,3.317263,2.040890,3.489254,1.893477,3.634728,1.722279,3.160873,1.689792,3.417601,1.478227
383040,0.948405,0.846894,0.113798,0.091402,3.317770,2.044543,3.489617,1.897436,3.636106,1.725116,3.160537,1.693297,3.418628,1.481084
383360,0.865148,0.846400,0.086369,0.063244,3.320650,2.048161,3.488479,1.900283,3.637724,1.727899,3.158568,1.697510,3.418640,1.484097
383680,0.905673,0.845727,0.081524,0.062444,3.322296,2.051096,3.486977,1.903566,3.639627,1.730697,3.156208,1.700887,3.418078,1.487073
384000,0.903495,0.845200,0.061539,0.046993,3.321332,2.053922,3.484688,1.905517,3.641454,1.733362,3.154223,1.705105,3.417491,1.490012
384320,0.929386,0.844286,0.064701,0.050769,3.320331,2.056785,3.483458,1.908771,3.642643,1.736115,3.151505,1.707323,3.416779,1.492927
384640,0.851813,0.843872,0.082264,0.059133,3.317783,2.058694,3.484877,1.911408,3.643059,1.739078,3.149769,1.711812,3.416671,1.495931
384960,0.803733,0.843744,0.089604,0.060765,3.316631,2.061393,3.487721,1.912119,3.643610,1.742021,3.149141,1.717244,3.417359,1.498895
385280,0.671314,0.843926,0.098001,0.055521,3.318501,2.065411,3.490194,1.910418,3.644370,1.744912,3.149243,1.722626,3.418482,1.501708
385600,0.585021,0.844677,0.078778,0.038929,3.322310,2.068515,3.490885,1.907504,3.645288,1.747767,3.149501,1.726987,3.419470,1.504537
385920,0.522500,0.844957,0.058207,0.025698,3.326628,2.070459,3.492919,1.905321,3.646348,1.750563,3.147697,1.729363,3.420086,1.507462
386240,0.767012,0.844828,0.080724,0.052309,3.330672,2.071700,3.495891,1.905440,3.647477,1.753340,3.144688,1.732722,3.420334,1.510431
386560,0.884618,0.845050,0.100367,0.075029,3.334956,2.072690,3.497802,1.907792,3.648447,1.756182,3.143011,1.737776,3.420426,1.513435
386880,0.914848,0.845416,0.105191,0.081358,3.338902,2.074252,3.498472,1.910902,3.649387,1.759031,3.142463,1.743144,3.420397,1.516513
387200,0.943214,0.845722,0.109276,0.087169,3.342529,2.076279,3.499316,1.913975,3.650542,1.761790,3.142505,1.748503,3.420557,1.519639
387520,0.961414,0.845926,0.111922,0.091024,3.345868,2.078650,3.500624,1.916891,3.651923,1.764486,3.142921,1.753771,3.421031,1.522766
387840,0.971023,0.846018,0.114604,0.094148,3.348960,2.081273,3.502291,1.919650,3.653598,1.767249,3.143600,1.758944,3.421798,1.525850
388160,0.978167,0.846061,0.112698,0.093268,3.351841,2.084069,3.504180,1.922286,3.655326,1.769894,3.144471,1.764026,3.422790,1.528916
388480,0.968030,0.846403,0.111039,0.090979,3.354516,2.086976,3.506113,1.924881,3.655659,1.772624,3.145486,1.769016,3.423827,1.531985
388800,0.980563,0.846766,0.112085,0.093065,3.356969,2.090026,3.507854,1.927607,3.655901,1.775602,3.146611,1.773929,3.424683,1.535126
389120,0.987248,0.847056,0.112525,0.094100,3.359251,2.093186,3.509444,1.930415,3.656395,1.778558,3.147797,1.778761,3.425486,1.538310
389440,0.991752,0.847279,0.113331,0.095231,3.361383,2.096436,3.510953,1.933282,3.657105,1.781468,3.149028,1.783553,3.426301,1.541520
389760,0.994374,0.847430,0.112618,0.094899,3.363376,2.099730,3.512426,1.936171,3.658040,1.784313,3.150291,1.788262,3.427153,1.544724
390080,0.995539,0.847512,0.113428,0.095703,3.365280,2.103081,3.513904,1.939081,3.659196,1.787078,3.151595,1.792922,3.428075,1.547934
390400,0.995736,0.847540,0.114221,0.096394,3.367104,2.106440,3.515396,1.941966,3.660594,1.789843,3.152942,1.797524,3.429077,1.551133
390720,0.994796,0.847488,0.116100,0.097881,3.368893,2.109823,3.516946,1.944856,3.662324,1.792713,3.154317,1.802071,3.430180,1.554324
391040,0.992201,0.847353,0.116783,0.098185,3.370663,2.113219,3.518557,1.947722,3.664407,1.795595,3.155734,1.806555,3.431386,1.557494
391360,0.989547,0.847149,0.116507,0.097667,3.372436,2.116592,3.520272,1.950559,3.666775,1.798334,3.157180,1.810979,3.432715,1.560654
391680,0.986816,0.846876,0.116333,0.097221,3.374228,2.119941,3.522093,1.953354,3.669408,1.800959,3.158665,1.815348,3.434175,1.563761
392000,0.987642,0.846625,0.116913,0.097759,3.376055,2.123270,3.524005,1.956098,3.671899,1.803418,3.160190,1.819664,3.435744,1.566822
392320,0.983854,0.846289,0.114917,0.095683,3.377919,2.126575,3.525995,1.958795,3.674834,1.805903,3.161777,1.823924,3.437413,1.569854
392640,0.980103,0.845888,0.114751,0.095135,3.379848,2.129837,3.528100,1.961450,3.678051,1.808222,3.163420,1.828118,3.439203,1.572839
392960,0.975918,0.845422,0.115104,0.094968,3.381857,2.133042,3.530321,1.964035,3.681600,1.810375,3.165134,1.832250,3.441125,1.575769
393280,0.972540,0.844903,0.115524,0.094926,3.383959,2.136191,3.532681,1.966532,3.685394,1.812310,3.166936,1.836327,3.443190,1.578620
393600,0.973359,0.844409,0.112958,0.092842,3.386144,2.139258,3.535172,1.968934,3.689123,1.814034,3.168826,1.840319,3.445393,1.581392
393920,0.971442,0.843864,0.112728,0.092411,3.388415,2.142262,3.537772,1.971254,3.693136,1.815739,3.170784,1.844247,3.447700,1.584089
394240,0.970205,0.843279,0.112252,0.091839,3.390792,2.145198,3.540477,1.973476,3.697380,1.817320,3.172822,1.848093,3.450112,1.586703
394560,0.969993,0.842674,0.110662,0.090454,3.393263,2.148050,3.543283,1.975602,3.701778,1.818756,3.174942,1.851858,3.452640,1.589234
394880,0.971340,0.842073,0.109490,0.089556,3.395820,2.150810,3.546198,1.977640,3.706249,1.820106,3.177156,1.855536,3.455272,1.591679
395200,0.973253,0.841474,0.108860,0.089153,3.398460,2.153484,3.549176,1.979584,3.710812,1.821455,3.179450,1.859111,3.457995,1.594042
395520,0.975683,0.840904,0.107890,0.088519,3.401176,2.156082,3.552240,1.981469,3.715366,1.822794,3.181845,1.862600,3.460807,1.596343
395840,0.978397,0.840351,0.108383,0.089112,3.403965,2.158606,3.555377,1.983302,3.719967,1.824174,3.184338,1.865995,3.463685,1.598579
396160,0.976202,0.839893,0.114108,0.093557,3.406827,2.161066,3.558559,1.985081,3.724509,1.825592,3.187073,1.869073,3.466423,1.600877
396480,0.987030,0.839613,0.104518,0.086617,3.409763,2.163411,3.561773,1.986802,3.728954,1.827078,3.190128,1.871785,3.468992,1.603416
396800,0.986343,0.839288,0.105684,0.087488,3.412785,2.165705,3.565032,1.988515,3.733330,1.828639,3.192954,1.874546,3.471575,1.605844
397120,0.985028,0.839013,0.102809,0.084966,3.415823,2.167925,3.568312,1.990238,3.737625,1.830302,3.195881,1.877433,3.474259,1.608199
397440,0.991200,0.838781,0.107330,0.089234,3.418903,2.170118,3.571599,1.991959,3.741839,1.832029,3.198785,1.880019,3.476809,1.610678
397760,0.991173,0.838543,0.106224,0.088287,3.422006,2.172274,3.574900,1.993685,3.745978,1.833809,3.201684,1.882618,3.479330,1.613013
398080,0.989942,0.838327,0.102036,0.084679,3.425144,2.174407,3.578212,1.995419,3.750012,1.835626,3.204645,1.885445,3.482199,1.615212
398400,0.994367,0.838183,0.106281,0.088581,3.428280,2.176513,3.581524,1.997168,3.754041,1.837506,3.207589,1.887936,3.484914,1.617737
398720,0.992606,0.838018,0.106324,0.088443,3.431446,2.178612,3.584834,1.998931,3.757994,1.839420,3.210511,1.890770,3.487467,1.620085
399040,0.994705,0.837880,0.107337,0.089459,3.434606,2.180704,3.588157,2.000744,3.761889,1.841382,3.213430,1.893306,3.489887,1.622537
399360,0.988642,0.837692,0.101826,0.084330,3.437772,2.182789,3.591491,2.002564,3.765750,1.843392,3.216276,1.895904,3.492776,1.624766
399680,0.996489,0.837619,0.106574,0.088955,3.440937,2.184865,3.594818,2.004388,3.769548,1.845418,3.219420,1.898438,3.495724,1.627121
400000,0.997741,0.837518,0.107104,0.089499,3.444115,2.186931,3.598137,2.006218,3.773301,1.847451,3.222435,1.900793,3.498427,1.629459
400320,0.994976,0.837402,0.105418,0.087834,3.447317,2.188997,3.601472,2.008060,3.777024,1.849505,3.225483,1.903405,3.501252,1.631638
400640,0.996495,0.837328,0.109213,0.091127,3.450525,2.191074,3.604793,2.009946,3.780728,1.851586,3.228457,1.906150,3.504057,1.634062
400960,0.998250,0.837284,0.105498,0.088177,3.453711,2.193157,3.608086,2.011854,3.784355,1.853688,3.231425,1.908511,3.506747,1.636592
401280,0.995044,0.837160,0.102686,0.085538,3.456907,2.195246,3.611409,2.013782,3.787980,1.855817,3.234497,1.911112,3.509661,1.638648
401600,0.993931,0.837084,0.104105,0.086616,3.460107,2.197343,3.614722,2.015736,3.791567,1.857947,3.237499,1.913761,3.512304,1.640978
401920,0.997720,0.837037,0.107590,0.089852,3.463300,2.199452,3.617992,2.017692,3.795099,1.860084,3.240468,1.916409,3.515110,1.643394
402240,0.997841,0.836970,0.107027,0.089385,3.466484,2.201566,3.621274,2.019684,3.798615,1.862238,3.243446,1.919042,3.517741,1.645739
402560,0.997940,0.836906,0.109256,0.091249,3.469665,2.203685,3.624558,2.021701,3.802116,1.864417,3.246440,1.921657,3.520398,1.648074
402880,0.990625,0.836856,0.102696,0.085136,3.472847,2.205817,3.627819,2.023725,3.805555,1.866605,3.249417,1.924224,3.522746,1.650462
403200,0.898158,0.836884,0.101263,0.076115,3.476013,2.207959,3.631045,2.025775,3.808938,1.868826,3.252375,1.926813,3.523454,1.653295
403520,0.929089,0.836881,0.101743,0.079109,3.479139,2.210123,3.634168,2.027893,3.812125,1.871126,3.255165,1.929453,3.522427,1.656143
403840,0.982774,0.836941,0.106751,0.087805,3.482234,2.212338,3.637297,2.030089,3.815238,1.873559,3.257876,1.932194,3.523274,1.659158
404160,0.987563,0.836988,0.105814,0.087464,3.485314,2.214602,3.640409,2.032287,3.818310,1.876018,3.260597,1.934918,3.525053,1.662021
404480,0.939465,0.837002,0.103092,0.081065,3.488358,2.216894,3.643523,2.034497,3.821361,1.878489,3.263308,1.937612,3.525470,1.664920
404800,0.959532,0.837055,0.107550,0.086382,3.491387,2.219212,3.646604,2.036766,3.824330,1.881028,3.265947,1.940360,3.526398,1.667954
405120,0.938992,0.837102,0.104045,0.081783,3.494367,2.221554,3.649652,2.039052,3.827255,1.883581,3.268556,1.943104,3.527323,1.670982
405440,0.959981,0.837137,0.108163,0.086924,3.497329,2.223932,3.652687,2.041382,3.830128,1.886181,3.271124,1.945880,3.528173,1.674003
405760,0.975887,0.837169,0.105688,0.086345,3.500260,2.226341,3.655692,2.043725,3.832938,1.888795,3.273650,1.948657,3.529094,1.677017
406080,0.986166,0.837205,0.107667,0.088892,3.503168,2.228789,3.658677,2.046106,3.835732,1.891433,3.276156,1.951463,3.530556,1.680030
406400,0.971781,0.837220,0.108890,0.088592,3.506045,2.231245,3.661658,2.048511,3.838514,1.894072,3.278673,1.954259,3.531862,1.682980
406720,0.984470,0.837247,0.106651,0.087906,3.508911,2.233719,3.664585,2.050931,3.841228,1.896706,3.281137,1.957048,3.532883,1.686018
407040,0.998781,0.837256,0.113941,0.095282,3.511761,2.236223,3.667513,2.053389,3.843956,1.899383,3.283610,1.959856,3.534918,1.688882
407360,0.998912,0.837220,0.114717,0.095939,3.514576,2.238738,3.670456,2.055852,3.846712,1.902038,3.286135,1.962640,3.537464,1.691487
407680,0.983253,0.837008,0.104385,0.085908,3.517402,2.241268,3.673426,2.058290,3.849495,1.904598,3.288711,1.965331,3.541209,1.693172
408000,0.980787,0.836686,0.106731,0.087584,3.520247,2.243791,3.676467,2.060685,3.852460,1.907073,3.291482,1.967905,3.545825,1.694274
408320,0.981559,0.836324,0.102955,0.084516,3.523124,2.246265,3.679507,2.063001,3.855525,1.909369,3.294383,1.970306,3.550440,1.695155
408640,0.983723,0.835959,0.102386,0.084197,3.526037,2.248689,3.682583,2.065291,3.858680,1.911541,3.297386,1.972583,3.555028,1.696003
408960,0.986387,0.835617,0.101723,0.083844,3.528989,2.251054,3.685669,2.067552,3.861906,1.913628,3.300465,1.974766,3.559559,1.696918
409280,0.988650,0.835308,0.101946,0.084190,3.531992,2.253378,3.688781,2.069793,3.865166,1.915654,3.303613,1.976877,3.564055,1.697919
409600,0.990538,0.835030,0.101813,0.084212,3.535026,2.255657,3.691903,2.072011,3.868457,1.917630,3.306813,1.978930,3.568496,1.699011
409920,0.992084,0.834786,0.101190,0.083803,3.538088,2.257897,3.695030,2.074209,3.871773,1.919579,3.310055,1.980940,3.572867,1.700200
410240,0.993383,0.834571,0.100883,0.083637,3.541174,2.260097,3.698164,2.076383,3.875091,1.921500,3.313316,1.982903,3.577198,1.701471
410560,0.994849,0.834392,0.100040,0.083043,3.544254,2.262208,3.701310,2.078548,3.878426,1.923417,3.316597,1.984839,3.581475,1.702820
410880,0.999639,0.834329,0.102729,0.085679,3.547376,2.264182,3.704448,2.080680,3.881728,1.925302,3.319887,1.986753,3.584860,1.704586
411200,0.999521,0.834385,0.105551,0.088028,3.550550,2.266086,3.707592,2.082831,3.885028,1.927261,3.323170,1.988719,3.588380,1.706767
411520,0.999278,0.834464,0.101879,0.084953,3.553770,2.267929,3.710732,2.084961,3.888290,1.929246,3.326421,1.990699,3.591874,1.708957
411840,0.998407,0.834501,0.095912,0.079911,3.557041,2.269763,3.713894,2.087081,3.891564,1.931264,3.329674,1.992682,3.595116,1.710975
412160,0.998450,0.834589,0.097071,0.080889,3.560316,2.271564,3.717066,2.089177,3.894832,1.933293,3.332940,1.994668,3.598556,1.713140
412480,0.998015,0.834697,0.095968,0.079945,3.563590,2.273256,3.720239,2.091242,3.898089,1.935317,3.336204,1.996634,3.601980,1.715263
412800,0.997184,0.834827,0.095115,0.079181,3.566969,2.274854,3.723445,2.093280,3.901342,1.937331,3.339466,1.998578,3.605411,1.717376
413120,0.996086,0.835041,0.097688,0.081254,3.570302,2.276172,3.726669,2.095279,3.904616,1.939327,3.342754,2.000504,3.609086,1.719554
413440,0.987124,0.835323,0.086719,0.071505,3.573547,2.276922,3.729902,2.097194,3.907886,1.941276,3.346056,2.002365,3.612333,1.721510
413760,0.987556,0.835728,0.091773,0.075743,3.576772,2.277388,3.733182,2.099028,3.911197,1.943184,3.349388,2.004162,3.615987,1.723703
414080,0.981743,0.836138,0.085652,0.070310,3.579980,2.277503,3.736491,2.100749,3.914514,1.945001,3.352731,2.005861,3.619483,1.725590
414400,0.984968,0.836584,0.086355,0.071158,3.583255,2.277518,3.739860,2.102369,3.917877,1.946765,3.356146,2.007495,3.623216,1.727473
414720,0.980611,0.837000,0.082957,0.068089,3.586494,2.277524,3.743255,2.103873,3.921273,1.948468,3.359578,2.009035,3.626985,1.729234
415040,0.956437,0.837547,0.076046,0.060918,3.589432,2.276922,3.746667,2.105255,3.924683,1.950085,3.363026,2.010468,3.630632,1.731050
415360,0.925496,0.838291,0.070602,0.054775,3.592075,2.275482,3.750093,2.106490,3.928088,1.951587,3.366477,2.011749,3.633948,1.733007
415680,0.935158,0.839062,0.070225,0.055103,3.594743,2.274132,3.753520,2.107542,3.931514,1.952999,3.369929,2.012896,3.636834,1.735205
416000,0.931773,0.839858,0.070592,0.055242,3.597522,2.273017,3.756952,2.108459,3.934921,1.954393,3.373363,2.013994,3.639368,1.737711
416320,0.932794,0.840626,0.069979,0.054872,3.600365,2.272054,3.760384,2.109278,3.938313,1.955794,3.376774,2.015072,3.641695,1.740228
416640,0.863440,0.841251,0.091527,0.066482,3.603264,2.271306,3.764937,2.110283,3.941649,1.957182,3.380122,2.016136,3.642878,1.742950
416960,0.769940,0.841762,0.060819,0.039417,3.606256,2.270757,3.770382,2.111336,3.944953,1.958670,3.383388,2.017340,3.642580,1.745923
417280,0.757581,0.842240,0.069979,0.044651,3.609370,2.270400,3.774783,2.112428,3.948213,1.960417,3.386585,2.018672,3.641299,1.748634
417600,0.729500,0.842687,0.062228,0.038254,3.612437,2.270262,3.777878,2.113220,3.951250,1.962016,3.389444,2.020190,3.639578,1.751073
417920,0.753164,0.843115,0.067580,0.042913,3.615639,2.270336,3.780995,2.113991,3.954303,1.963612,3.392295,2.021674,3.638069,1.753642
418240,0.783803,0.843477,0.067486,0.044617,3.618937,2.270671,3.784081,2.114817,3.957297,1.965222,3.395067,2.023232,3.636539,1.756222
418560,0.815801,0.843802,0.072281,0.049756,3.622269,2.271263,3.787158,2.115749,3.960225,1.966894,3.397701,2.024932,3.635317,1.758962
418880,0.811981,0.844033,0.069599,0.047699,3.625586,2.272114,3.790195,2.116805,3.963071,1.968159,3.400166,2.026802,3.634248,1.761778
419200,0.779179,0.844231,0.069546,0.045748,3.628889,2.273222,3.793259,2.117765,3.965868,1.967091,3.402524,2.028826,3.634280,1.765240
419520,0.702527,0.844148,0.073391,0.043523,3.632109,2.274554,3.798900,2.118703,3.967811,1.964420,3.404943,2.030953,3.634542,1.768345
419840,0.613295,0.844042,0.049237,0.025487,3.634684,2.275241,3.801962,2.118957,3.970478,1.962996,3.406906,2.033294,3.632846,1.770843
420160,0.712334,0.844116,0.064794,0.038960,3.638004,2.276230,3.807091,2.118620,3.972013,1.959548,3.409327,2.035173,3.632551,1.773769
420480,0.948650,0.843989,0.059346,0.047516,3.641331,2.277510,3.812742,2.119005,3.974053,1.957396,3.411979,2.036809,3.634470,1.776061
420800,0.966596,0.843398,0.074244,0.060525,3.644708,2.279099,3.817762,2.118971,3.977564,1.957603,3.414842,2.038136,3.637450,1.776439
421120,0.943453,0.842824,0.056024,0.044549,3.648052,2.280991,3.820786,2.118541,3.980872,1.959674,3.417951,2.038460,3.641931,1.774671
421440,0.936944,0.842235,0.070862,0.055919,3.651304,2.283134,3.823757,2.118239,3.984198,1.962065,3.421116,2.038749,3.647166,1.772841
421760,0.964190,0.841766,0.080998,0.065739,3.654539,2.285572,3.826403,2.119728,3.987167,1.964157,3.424273,2.039144,3.651924,1.772186
422080,0.985736,0.841357,0.074584,0.061856,3.657628,2.288230,3.828612,2.121796,3.990284,1.966370,3.427324,2.040151,3.654663,1.772718
422400,0.947946,0.841181,0.092150,0.073480,3.660612,2.291070,3.830310,2.124332,3.993252,1.967268,3.429896,2.041961,3.656914,1.775297
422720,0.922197,0.840750,0.082990,0.064345,3.663449,2.293995,3.832464,2.126453,3.996152,1.966451,3.432263,2.044070,3.658724,1.777724
423040,0.836076,0.840284,0.078765,0.055336,3.666273,2.297033,3.834969,2.128132,3.999301,1.966364,3.434572,2.046268,3.659627,1.780412
423360,0.839273,0.839850,0.077149,0.054380,3.669041,2.300036,3.837513,2.129742,4.001798,1.964646,3.436719,2.048601,3.660496,1.783292
